t_start_s,zm1_order0_dBFS,zm1_order1_dBFS,zm1_order2_dBFS,zm1_order3_dBFS,spcmic_order0_dBFS,spcmic_order1_dBFS,spcmic_order2_dBFS,spcmic_order3_dBFS,diff_order0_dB,diff_order1_dB,diff_order2_dB,diff_order3_dB
760.0,-44.954,-58.193,-81.544,-89.122,-22.416,-26.263,-28.041,-30.749,-22.538,-31.930,-53.503,-58.372
761.0,-46.339,-58.803,-82.577,-89.032,-20.156,-25.505,-27.646,-28.557,-26.183,-33.298,-54.931,-60.475
762.0,-46.481,-57.466,-79.802,-89.032,-20.967,-24.930,-27.496,-29.444,-25.515,-32.536,-52.305,-59.587
763.0,-62.069,-76.169,-87.597,-89.285,-22.036,-27.217,-28.769,-30.494,-40.034,-48.951,-58.828,-58.790
764.0,-62.308,-77.942,-87.510,-89.116,-19.205,-23.647,-25.315,-27.688,-43.103,-54.295,-62.195,-61.427
765.0,-62.965,-78.076,-87.532,-89.224,-20.279,-25.512,-26.801,-28.748,-42.685,-52.564,-60.731,-60.476
766.0,-21.218,-29.820,-42.467,-50.770,-19.781,-24.600,-26.463,-28.307,-1.437,-5.220,-16.004,-22.462
767.0,-18.140,-26.267,-33.809,-43.284,-20.275,-24.793,-27.510,-28.718,2.135,-1.475,-6.299,-14.566
768.0,-18.259,-27.331,-36.974,-44.814,-21.881,-26.028,-29.152,-30.361,3.622,-1.303,-7.822,-14.453
769.0,-17.269,-26.719,-38.803,-45.391,-21.269,-26.525,-29.057,-29.888,4.000,-0.194,-9.746,-15.503
770.0,-17.043,-25.791,-38.843,-44.317,-23.004,-26.995,-28.612,-31.403,5.961,1.204,-10.230,-12.913
771.0,-17.743,-28.039,-39.119,-44.995,-23.640,-27.819,-29.782,-32.093,5.897,-0.219,-9.336,-12.902
772.0,-16.571,-25.064,-36.542,-42.975,-21.970,-27.169,-28.983,-30.393,5.399,2.105,-7.560,-12.582
773.0,-17.789,-26.141,-37.840,-44.149,-22.351,-26.777,-29.043,-30.832,4.561,0.636,-8.797,-13.316
774.0,-18.159,-25.601,-34.406,-43.370,-22.537,-27.008,-29.427,-30.997,4.378,1.406,-4.979,-12.373
775.0,-19.003,-26.393,-34.634,-41.951,-24.838,-28.668,-30.774,-33.291,5.835,2.275,-3.861,-8.661
776.0,-19.646,-26.273,-34.543,-43.622,-29.003,-33.206,-35.618,-37.526,9.357,6.933,1.075,-6.095
777.0,-20.239,-27.939,-35.091,-44.750,-26.528,-31.472,-32.742,-35.229,6.289,3.533,-2.349,-9.521
778.0,-19.869,-27.366,-37.174,-44.976,-28.738,-32.110,-35.337,-37.091,8.869,4.744,-1.838,-7.885
779.0,-20.875,-28.758,-40.152,-47.002,-29.934,-34.292,-36.532,-38.411,9.059,5.534,-3.619,-8.591
780.0,-18.912,-27.479,-39.218,-45.610,-29.521,-35.195,-36.488,-37.961,10.609,7.715,-2.730,-7.649
781.0,-17.603,-27.605,-40.759,-46.465,-29.641,-34.441,-36.487,-38.126,12.037,6.837,-4.272,-8.339
782.0,-18.817,-28.761,-39.807,-45.689,-31.049,-35.348,-37.896,-39.546,12.232,6.587,-1.911,-6.143
783.0,-23.388,-29.428,-40.392,-48.290,-32.013,-36.993,-38.583,-40.470,8.625,7.565,-1.808,-7.820
784.0,-27.849,-34.012,-43.132,-54.529,-29.635,-34.903,-36.843,-38.047,1.786,0.892,-6.290,-16.482
785.0,-25.802,-32.933,-40.557,-52.291,-26.069,-30.495,-32.431,-34.579,0.266,-2.437,-8.127,-17.712
786.0,-24.592,-32.477,-43.489,-54.182,-26.585,-31.824,-34.715,-34.944,1.992,-0.652,-8.773,-19.238
787.0,-27.146,-35.443,-47.707,-56.613,-30.190,-35.387,-37.445,-38.640,3.043,-0.055,-10.262,-17.973
788.0,-25.960,-35.979,-50.192,-58.257,-26.938,-31.398,-33.188,-35.394,0.979,-4.580,-17.004,-22.863
789.0,-24.861,-35.729,-50.175,-58.349,-22.822,-27.148,-29.024,-31.326,-2.039,-8.582,-21.151,-27.023
790.0,-26.516,-36.902,-50.382,-57.933,-21.565,-25.845,-27.995,-30.205,-4.951,-11.057,-22.387,-27.728
791.0,-28.037,-37.753,-55.947,-65.962,-21.767,-25.621,-27.215,-30.443,-6.271,-12.132,-28.732,-35.519
792.0,-26.335,-35.527,-51.244,-60.574,-19.858,-24.176,-26.040,-28.417,-6.477,-11.351,-25.205,-32.157
793.0,-24.517,-31.583,-41.590,-48.032,-20.659,-25.309,-26.734,-29.119,-3.858,-6.273,-14.856,-18.913
794.0,-25.401,-33.301,-45.434,-52.292,-23.210,-27.261,-28.630,-31.754,-2.191,-6.040,-16.804,-20.538
795.0,-26.619,-36.279,-50.302,-59.403,-25.034,-29.164,-31.910,-33.522,-1.584,-7.115,-18.392,-25.881
796.0,-24.936,-32.931,-45.167,-52.781,-26.880,-31.504,-33.760,-35.386,1.944,-1.427,-11.407,-17.395
797.0,-21.695,-27.867,-37.202,-46.242,-31.842,-37.425,-38.682,-40.350,10.146,9.558,1.479,-5.891
798.0,-20.893,-27.169,-35.057,-44.302,-36.730,-41.962,-43.504,-45.220,15.838,14.794,8.447,0.917
799.0,-19.672,-26.764,-34.342,-44.588,-31.847,-37.200,-38.632,-40.322,12.175,10.436,4.290,-4.266
800.0,-18.086,-25.122,-33.785,-43.428,-27.012,-31.770,-33.981,-35.434,8.926,6.648,0.196,-7.994
801.0,-19.208,-26.776,-33.632,-43.201,-29.756,-34.315,-36.528,-38.232,10.547,7.539,2.897,-4.968
802.0,-20.777,-28.182,-38.113,-46.802,-25.448,-30.121,-32.419,-33.903,4.671,1.940,-5.694,-12.899
803.0,-22.092,-30.064,-42.748,-49.014,-26.869,-30.549,-32.497,-35.337,4.778,0.485,-10.251,-13.677
804.0,-22.955,-33.219,-44.368,-50.584,-27.633,-31.593,-34.365,-36.139,4.678,-1.626,-10.003,-14.446
805.0,-27.537,-39.203,-52.604,-61.924,-27.318,-30.812,-33.107,-35.764,-0.219,-8.392,-19.497,-26.160
806.0,-31.824,-42.572,-59.044,-71.508,-29.003,-33.235,-34.611,-37.540,-2.820,-9.337,-24.433,-33.968
807.0,-27.335,-37.779,-55.017,-66.102,-28.519,-33.298,-35.352,-36.979,1.184,-4.482,-19.666,-29.122
808.0,-22.645,-31.776,-47.789,-56.159,-23.223,-28.097,-29.905,-31.684,0.578,-3.678,-17.883,-24.475
809.0,-25.961,-35.421,-51.202,-60.002,-26.583,-31.275,-33.539,-35.038,0.622,-4.146,-17.663,-24.964
810.0,-21.476,-30.752,-46.035,-53.522,-21.622,-26.525,-28.017,-30.066,0.146,-4.227,-18.019,-23.456
811.0,-23.908,-31.435,-44.656,-52.773,-24.792,-29.864,-31.802,-33.280,0.884,-1.571,-12.854,-19.493
812.0,-23.979,-32.299,-46.849,-55.392,-23.200,-28.190,-30.151,-31.675,-0.778,-4.108,-16.698,-23.717
813.0,-24.460,-31.430,-44.429,-52.555,-25.339,-29.778,-32.252,-33.823,0.879,-1.652,-12.177,-18.732
814.0,-25.235,-33.952,-49.120,-59.112,-26.050,-30.267,-32.828,-34.505,0.814,-3.684,-16.292,-24.606
815.0,-23.936,-32.926,-48.281,-55.384,-27.499,-31.554,-34.446,-35.954,3.563,-1.372,-13.834,-19.430
816.0,-19.451,-29.471,-43.603,-50.863,-25.928,-30.238,-32.872,-34.365,6.477,0.767,-10.731,-16.498
817.0,-22.080,-31.384,-45.868,-53.140,-25.059,-29.448,-32.220,-33.478,2.979,-1.937,-13.648,-19.662
818.0,-17.640,-28.012,-41.422,-48.791,-24.118,-28.540,-31.499,-32.563,6.477,0.528,-9.923,-16.228
819.0,-20.631,-31.014,-44.851,-51.834,-22.389,-27.818,-30.250,-30.695,1.758,-3.196,-14.601,-21.139
820.0,-19.060,-29.395,-42.800,-49.592,-21.641,-26.900,-28.410,-30.061,2.581,-2.495,-14.390,-19.531
821.0,-21.096,-30.783,-45.280,-52.664,-20.167,-24.993,-27.661,-28.632,-0.929,-5.789,-17.618,-24.032
822.0,-22.098,-31.501,-46.057,-53.938,-20.386,-24.735,-27.093,-28.769,-1.712,-6.766,-18.963,-25.170
823.0,-23.479,-32.411,-47.885,-55.883,-20.145,-25.784,-28.035,-28.706,-3.334,-6.627,-19.849,-27.177
824.0,-22.674,-30.948,-45.040,-52.666,-20.756,-25.498,-27.446,-29.373,-1.918,-5.450,-17.595,-23.293
825.0,-21.022,-29.687,-42.850,-50.310,-23.171,-27.660,-29.883,-31.510,2.150,-2.027,-12.967,-18.800
826.0,-20.636,-29.452,-42.295,-49.922,-24.933,-29.713,-31.588,-33.347,4.297,0.260,-10.707,-16.575
827.0,-20.204,-28.664,-38.874,-47.632,-23.926,-28.489,-30.684,-32.389,3.721,-0.175,-8.189,-15.243
828.0,-19.171,-27.370,-37.122,-45.585,-24.446,-29.017,-31.236,-32.924,5.275,1.647,-5.886,-12.661
829.0,-19.915,-26.102,-33.858,-44.303,-21.732,-25.730,-28.426,-30.122,1.817,-0.372,-5.433,-14.180
830.0,-19.918,-26.228,-32.885,-41.783,-21.583,-26.922,-28.850,-30.241,1.664,0.694,-4.036,-11.542
831.0,-19.024,-26.837,-33.383,-44.282,-21.779,-26.842,-28.488,-30.369,2.755,0.004,-4.895,-13.913
832.0,-19.920,-27.102,-35.771,-44.680,-21.051,-26.480,-29.056,-29.337,1.131,-0.622,-6.715,-15.344
833.0,-20.264,-28.432,-39.043,-45.841,-22.474,-27.123,-29.121,-30.958,2.210,-1.309,-9.921,-14.883
834.0,-21.629,-30.534,-41.750,-48.815,-21.740,-26.927,-28.472,-30.179,0.111,-3.607,-13.278,-18.637
835.0,-19.899,-29.503,-42.141,-48.244,-22.938,-27.477,-29.944,-31.399,3.039,-2.026,-12.196,-16.845
836.0,-20.235,-29.970,-42.441,-48.734,-22.943,-27.581,-29.605,-31.468,2.708,-2.389,-12.836,-17.265
837.0,-18.927,-26.854,-35.366,-42.653,-33.364,-38.057,-39.867,-41.839,14.436,11.203,4.501,-0.813
838.0,-20.952,-28.266,-33.079,-40.652,-34.647,-38.095,-41.006,-43.163,13.696,9.829,7.927,2.511
839.0,-20.764,-28.514,-35.197,-44.240,-33.091,-36.916,-37.523,-41.770,12.327,8.403,2.326,-2.470
840.0,-19.486,-26.648,-32.225,-41.646,-31.882,-36.299,-38.113,-40.297,12.397,9.651,5.888,-1.349
841.0,-19.766,-27.878,-38.647,-45.201,-31.056,-36.141,-40.028,-39.632,11.290,8.263,1.381,-5.570
842.0,-18.245,-27.923,-40.193,-45.945,-30.579,-34.315,-36.854,-39.263,12.334,6.392,-3.339,-6.682
843.0,-18.662,-28.461,-40.643,-46.594,-27.880,-33.072,-34.285,-36.296,9.218,4.611,-6.358,-10.298
844.0,-18.805,-29.469,-39.012,-44.147,-28.629,-33.694,-35.267,-37.345,9.824,4.225,-3.745,-6.801
845.0,-29.938,-40.313,-52.249,-58.133,-27.807,-31.329,-34.689,-36.260,-2.131,-8.984,-17.560,-21.873
846.0,-33.307,-37.745,-48.060,-60.252,-26.292,-31.164,-31.779,-34.855,-7.014,-6.582,-16.281,-25.397
847.0,-32.284,-37.193,-49.789,-62.573,-31.239,-35.107,-36.279,-39.801,-1.045,-2.086,-13.509,-22.772
848.0,-30.289,-37.769,-52.508,-63.848,-32.610,-37.137,-37.319,-41.185,2.321,-0.631,-15.189,-22.663
849.0,-29.653,-36.249,-46.873,-59.702,-30.161,-35.003,-37.443,-38.667,0.509,-1.246,-9.430,-21.036
850.0,-30.426,-35.442,-44.404,-55.882,-30.465,-35.193,-37.284,-38.897,0.039,-0.249,-7.119,-16.984
851.0,-27.931,-33.091,-40.626,-56.124,-30.339,-33.600,-37.224,-38.779,2.408,0.510,-3.402,-17.345
852.0,-27.683,-34.523,-40.646,-51.657,-34.487,-37.405,-41.226,-42.878,6.805,2.882,0.580,-8.779
853.0,-24.701,-32.126,-39.644,-49.724,-34.641,-39.825,-41.435,-43.062,9.941,7.699,1.792,-6.662
854.0,-25.933,-32.461,-40.909,-51.716,-37.922,-42.375,-43.447,-46.343,11.989,9.913,2.538,-5.373
855.0,-31.723,-36.947,-47.335,-59.603,-35.923,-38.519,-42.295,-44.277,4.200,1.572,-5.040,-15.326
856.0,-32.950,-38.551,-51.147,-61.292,-31.409,-35.624,-38.507,-40.109,-1.541,-2.927,-12.640,-21.183
857.0,-30.370,-36.284,-43.528,-54.492,-28.377,-34.100,-36.067,-36.927,-1.993,-2.184,-7.462,-17.565
858.0,-27.034,-35.480,-48.018,-57.049,-26.810,-32.738,-34.407,-35.179,-0.223,-2.742,-13.611,-21.871
859.0,-29.571,-34.894,-49.426,-57.853,-28.857,-33.929,-36.015,-37.473,-0.714,-0.966,-13.411,-20.381
860.0,-30.734,-37.770,-54.082,-63.898,-30.356,-35.364,-38.374,-38.780,-0.379,-2.406,-15.708,-25.118
861.0,-30.729,-40.050,-58.153,-71.092,-27.159,-32.206,-33.675,-35.557,-3.570,-7.843,-24.478,-35.535
862.0,-33.901,-41.963,-53.160,-65.098,-22.991,-27.637,-30.330,-31.640,-10.910,-14.326,-22.830,-33.458
863.0,-31.591,-39.249,-47.400,-60.068,-24.552,-29.209,-30.924,-32.681,-7.039,-10.039,-16.476,-27.387
864.0,-30.133,-36.198,-45.568,-55.879,-24.809,-29.580,-31.207,-33.395,-5.324,-6.619,-14.361,-22.484
865.0,-27.202,-34.477,-43.271,-56.485,-25.205,-29.780,-31.311,-33.797,-1.997,-4.697,-11.960,-22.688
866.0,-25.675,-33.787,-42.967,-56.904,-27.297,-33.205,-34.538,-35.893,1.622,-0.582,-8.429,-21.011
867.0,-27.593,-35.290,-44.365,-58.251,-29.721,-33.100,-35.688,-38.453,2.127,-2.190,-8.678,-19.798
868.0,-28.439,-36.280,-47.512,-61.179,-31.484,-34.531,-37.231,-40.048,3.044,-1.748,-10.281,-21.131
869.0,-25.388,-32.223,-38.981,-54.108,-32.024,-34.394,-37.532,-40.654,6.637,2.171,-1.449,-13.454
870.0,-22.156,-28.693,-33.071,-40.503,-31.396,-37.158,-38.694,-39.751,9.240,8.465,5.623,-0.752
871.0,-23.758,-30.535,-36.098,-40.472,-30.988,-35.439,-38.218,-39.477,7.230,4.904,2.119,-0.995
872.0,-23.980,-30.332,-35.499,-39.952,-29.842,-33.974,-36.148,-38.278,5.862,3.642,0.649,-1.673
873.0,-25.186,-30.897,-36.964,-45.100,-33.515,-38.259,-40.136,-41.904,8.329,7.362,3.171,-3.196
874.0,-28.203,-33.778,-38.799,-49.751,-33.883,-38.227,-38.616,-42.474,5.681,4.449,-0.184,-7.277
875.0,-29.030,-34.205,-39.957,-51.738,-34.401,-38.802,-40.945,-42.892,5.371,4.596,0.988,-8.846
876.0,-29.364,-35.593,-43.070,-54.753,-32.359,-36.593,-40.569,-40.880,2.995,1.000,-2.501,-13.873
877.0,-31.594,-36.775,-46.414,-57.031,-31.287,-35.622,-37.994,-39.955,-0.307,-1.154,-8.420,-17.076
878.0,-31.356,-38.173,-52.124,-62.325,-29.269,-35.071,-35.736,-37.706,-2.086,-3.102,-16.388,-24.619
879.0,-28.449,-35.552,-45.234,-58.732,-30.473,-35.799,-37.369,-39.213,2.024,0.247,-7.865,-19.519
880.0,-26.680,-34.672,-41.275,-48.824,-30.991,-33.871,-37.644,-39.374,4.311,-0.800,-3.631,-9.450
881.0,-32.648,-39.727,-46.886,-55.905,-28.585,-33.868,-34.168,-37.153,-4.063,-5.860,-12.718,-18.752
882.0,-31.304,-38.231,-51.597,-63.507,-31.304,-35.692,-35.820,-39.964,-0.000,-2.539,-15.776,-23.543
883.0,-31.343,-39.804,-53.479,-64.894,-32.464,-37.091,-38.743,-40.904,1.121,-2.713,-14.736,-23.990
884.0,-31.455,-37.547,-48.831,-59.891,-31.151,-35.401,-38.333,-39.725,-0.305,-2.146,-10.498,-20.165
885.0,-31.156,-37.362,-45.590,-58.347,-30.743,-34.488,-37.477,-39.191,-0.414,-2.874,-8.113,-19.157
886.0,-28.655,-35.367,-42.299,-59.103,-32.815,-36.452,-39.835,-41.224,4.160,1.085,-2.465,-17.878
887.0,-29.380,-36.807,-42.999,-55.001,-37.644,-40.150,-43.737,-46.086,8.265,3.342,0.738,-8.915
888.0,-27.211,-34.499,-41.660,-51.596,-39.110,-43.855,-46.612,-47.504,11.899,9.356,4.952,-4.092
889.0,-28.578,-35.370,-43.504,-56.142,-42.560,-46.713,-48.213,-50.990,13.982,11.343,4.709,-5.152
890.0,-29.869,-37.109,-49.046,-61.992,-43.709,-48.408,-49.903,-52.121,13.839,11.299,0.857,-9.871
891.0,-30.916,-38.432,-47.449,-59.878,-38.655,-44.170,-46.157,-47.261,7.738,5.738,-1.292,-12.618
892.0,-27.526,-36.518,-48.042,-58.625,-36.421,-41.233,-43.097,-44.922,8.894,4.715,-4.945,-13.703
893.0,-26.621,-35.404,-49.164,-58.148,-35.014,-40.709,-42.801,-43.462,8.394,5.305,-6.364,-14.686
894.0,-32.706,-38.548,-51.412,-59.970,-36.328,-40.558,-42.337,-44.760,3.622,2.010,-9.075,-15.210
895.0,-33.012,-40.730,-57.059,-68.307,-35.651,-40.781,-42.504,-44.086,2.639,0.051,-14.555,-24.221
896.0,-35.218,-44.744,-60.650,-74.520,-33.651,-38.575,-40.337,-42.151,-1.567,-6.170,-20.312,-32.368
897.0,-39.246,-48.027,-66.806,-82.153,-32.389,-36.527,-39.328,-40.886,-6.857,-11.500,-27.478,-41.267
898.0,-40.307,-49.166,-58.581,-65.677,-31.376,-35.501,-37.227,-39.754,-8.931,-13.665,-21.354,-25.923
899.0,-37.063,-44.117,-50.223,-57.627,-32.910,-37.878,-39.491,-41.522,-4.153,-6.239,-10.732,-16.105
900.0,-34.532,-42.538,-50.570,-62.845,-34.139,-38.873,-41.077,-42.766,-0.393,-3.666,-9.493,-20.080
901.0,-34.299,-40.595,-47.053,-57.463,-32.638,-37.093,-38.447,-40.932,-1.662,-3.502,-8.606,-16.531
902.0,-34.704,-41.907,-53.885,-68.045,-33.069,-37.675,-39.343,-41.499,-1.634,-4.232,-14.542,-26.546
903.0,-31.967,-41.361,-58.382,-68.513,-31.013,-35.887,-37.057,-39.500,-0.954,-5.474,-21.325,-29.013
904.0,-28.355,-39.247,-57.196,-66.763,-30.315,-35.548,-36.924,-38.755,1.961,-3.699,-20.272,-28.008
905.0,-27.472,-38.164,-54.391,-63.913,-27.410,-32.662,-33.484,-35.906,-0.062,-5.502,-20.907,-28.007
906.0,-29.653,-36.703,-46.000,-53.576,-30.666,-35.190,-37.518,-39.143,1.012,-1.513,-8.482,-14.433
907.0,-31.039,-38.034,-42.788,-45.745,-30.126,-35.487,-37.076,-38.583,-0.913,-2.548,-5.712,-7.162
908.0,-32.881,-40.653,-46.049,-50.518,-31.863,-36.855,-38.849,-40.358,-1.018,-3.797,-7.200,-10.160
909.0,-31.563,-38.787,-42.341,-46.056,-34.124,-38.208,-40.835,-42.602,2.561,-0.579,-1.507,-3.454
910.0,-32.643,-39.170,-45.934,-52.400,-31.679,-36.346,-38.258,-40.132,-0.964,-2.824,-7.675,-12.268
911.0,-28.999,-37.213,-47.259,-60.998,-29.816,-34.467,-37.014,-38.240,0.817,-2.747,-10.245,-22.758
912.0,-27.644,-36.850,-50.522,-61.129,-30.351,-35.260,-37.491,-38.807,2.707,-1.590,-13.031,-22.322
913.0,-23.877,-33.364,-46.391,-55.854,-28.749,-33.394,-34.475,-37.256,4.872,0.030,-11.916,-18.598
914.0,-27.932,-36.032,-48.772,-58.466,-25.288,-31.041,-32.742,-33.691,-2.644,-4.992,-16.030,-24.775
915.0,-26.485,-36.826,-51.729,-60.362,-24.973,-29.530,-30.996,-33.408,-1.513,-7.295,-20.733,-26.954
916.0,-26.834,-38.367,-55.491,-66.096,-22.311,-26.668,-28.418,-30.800,-4.523,-11.699,-27.073,-35.296
917.0,-29.017,-39.628,-55.422,-65.335,-23.814,-30.054,-33.038,-32.098,-5.203,-9.574,-22.384,-33.237
918.0,-27.502,-36.960,-55.080,-64.420,-34.338,-37.679,-41.347,-42.629,6.836,0.720,-13.732,-21.791
919.0,-26.029,-35.102,-49.128,-57.574,-31.450,-34.903,-38.016,-39.936,5.421,-0.199,-11.112,-17.638
920.0,-28.640,-37.093,-50.018,-58.799,-34.829,-39.248,-41.670,-43.320,6.189,2.155,-8.349,-15.479
921.0,-26.210,-34.385,-45.685,-56.112,-39.213,-44.019,-46.265,-47.686,13.003,9.633,0.580,-8.426
922.0,-24.840,-31.456,-38.611,-51.554,-33.144,-37.806,-39.836,-41.705,8.304,6.350,1.225,-9.850
923.0,-24.265,-30.070,-35.417,-45.007,-32.610,-36.188,-39.378,-41.115,8.346,6.118,3.961,-3.892
924.0,-22.828,-28.021,-34.443,-40.568,-28.612,-33.266,-35.443,-37.087,5.784,5.245,1.001,-3.481
925.0,-25.689,-31.283,-36.951,-46.552,-27.974,-33.340,-35.267,-36.369,2.286,2.057,-1.685,-10.183
926.0,-31.305,-38.570,-51.560,-60.426,-28.434,-33.317,-35.623,-36.899,-2.871,-5.252,-15.937,-23.527
927.0,-26.908,-36.111,-52.255,-60.888,-26.182,-30.443,-32.024,-34.667,-0.725,-5.667,-20.231,-26.220
928.0,-30.786,-41.339,-58.065,-69.134,-22.494,-28.152,-30.257,-30.951,-8.291,-13.186,-27.807,-38.183
929.0,-35.806,-45.941,-63.878,-77.415,-20.232,-25.350,-26.910,-28.694,-15.574,-20.590,-36.969,-48.721
930.0,-29.052,-38.623,-47.602,-52.214,-22.122,-28.534,-30.275,-30.614,-6.930,-10.089,-17.326,-21.600
931.0,-27.823,-37.186,-51.620,-59.276,-21.582,-27.139,-28.736,-29.959,-6.241,-10.047,-22.885,-29.316
932.0,-24.189,-34.118,-48.269,-56.230,-20.345,-25.903,-27.291,-28.874,-3.844,-8.215,-20.978,-27.356
933.0,-25.058,-34.175,-48.123,-56.258,-21.477,-27.173,-28.550,-30.282,-3.581,-7.002,-19.573,-25.976
934.0,-25.946,-34.389,-47.329,-55.453,-20.302,-25.480,-27.275,-28.905,-5.644,-8.909,-20.054,-26.549
935.0,-23.060,-31.261,-43.183,-52.042,-21.338,-26.424,-27.861,-30.154,-1.723,-4.838,-15.322,-21.888
936.0,-21.177,-28.995,-35.274,-47.467,-20.457,-25.214,-27.353,-29.010,-0.720,-3.781,-7.921,-18.457
937.0,-18.787,-26.534,-31.390,-39.185,-21.370,-25.424,-26.884,-29.867,2.583,-1.110,-4.506,-9.317
938.0,-23.082,-29.535,-36.915,-43.985,-20.370,-24.921,-27.085,-28.810,-2.712,-4.614,-9.830,-15.175
939.0,-18.510,-27.113,-39.366,-45.828,-22.246,-26.634,-29.388,-30.817,3.737,-0.479,-9.978,-15.012
940.0,-20.550,-27.236,-34.166,-44.668,-21.647,-27.058,-28.528,-30.386,1.097,-0.178,-5.638,-14.282
941.0,-20.089,-28.721,-33.420,-44.655,-20.088,-25.098,-27.428,-28.839,-0.000,-3.623,-5.991,-15.816
942.0,-19.497,-27.015,-33.032,-43.810,-22.183,-27.382,-29.255,-30.990,2.685,0.367,-3.776,-12.820
943.0,-19.177,-28.209,-32.952,-44.051,-19.731,-25.618,-27.623,-28.398,0.554,-2.591,-5.329,-15.652
944.0,-18.033,-25.874,-34.225,-43.523,-20.590,-25.423,-27.247,-29.085,2.558,-0.451,-6.978,-14.438
945.0,-20.131,-26.622,-31.632,-39.287,-19.402,-24.370,-26.130,-27.928,-0.729,-2.252,-5.502,-11.359
946.0,-17.951,-25.866,-33.350,-40.018,-19.970,-25.041,-26.684,-28.458,2.019,-0.825,-6.666,-11.559
947.0,-22.314,-28.563,-33.639,-39.581,-20.608,-26.054,-28.230,-29.063,-1.706,-2.508,-5.409,-10.518
948.0,-21.797,-28.847,-32.978,-38.300,-20.696,-25.421,-28.080,-29.081,-1.101,-3.425,-4.897,-9.219
949.0,-18.784,-26.570,-31.864,-41.704,-21.653,-26.867,-28.788,-29.957,2.869,0.297,-3.076,-11.747
950.0,-21.265,-28.771,-32.830,-36.894,-20.953,-24.891,-26.276,-29.739,-0.312,-3.880,-6.554,-7.155
951.0,-18.444,-26.918,-33.798,-40.209,-20.547,-25.205,-26.680,-29.094,2.103,-1.713,-7.119,-11.115
952.0,-16.867,-26.458,-39.704,-45.751,-19.843,-24.260,-26.138,-28.407,2.977,-2.198,-13.566,-17.345
953.0,-15.760,-25.834,-37.567,-43.841,-20.183,-24.007,-26.703,-28.482,4.422,-1.827,-10.865,-15.360
954.0,-15.867,-25.922,-39.574,-45.443,-20.291,-24.474,-26.731,-28.739,4.424,-1.448,-12.842,-16.704
955.0,-18.271,-27.200,-37.909,-46.208,-19.823,-24.708,-26.378,-28.415,1.552,-2.492,-11.531,-17.792
956.0,-17.972,-26.488,-35.645,-44.828,-21.630,-25.197,-28.486,-29.909,3.657,-1.291,-7.159,-14.919
957.0,-20.441,-28.906,-37.152,-45.133,-18.749,-23.817,-25.391,-27.266,-1.692,-5.088,-11.761,-17.866
958.0,-19.503,-26.696,-33.176,-43.330,-18.456,-23.162,-26.712,-26.690,-1.047,-3.534,-6.464,-16.641
959.0,-17.847,-26.563,-34.979,-43.344,-18.836,-22.694,-25.413,-27.276,0.989,-3.869,-9.566,-16.068
960.0,-17.865,-25.450,-32.755,-41.777,-17.259,-21.926,-23.840,-25.616,-0.606,-3.524,-8.915,-16.161
961.0,-18.524,-25.475,-33.597,-41.612,-17.085,-21.043,-22.524,-25.600,-1.439,-4.433,-11.074,-16.012
962.0,-17.776,-24.972,-35.366,-44.253,-16.883,-22.447,-23.805,-25.421,-0.893,-2.524,-11.561,-18.832
963.0,-18.268,-26.534,-35.349,-43.681,-18.582,-22.612,-23.884,-26.909,0.313,-3.922,-11.465,-16.772
964.0,-17.299,-26.108,-34.914,-43.267,-20.357,-24.741,-26.792,-28.395,3.058,-1.367,-8.122,-14.871
965.0,-16.582,-24.719,-33.465,-41.814,-18.190,-23.312,-25.009,-26.711,1.608,-1.407,-8.456,-15.103
966.0,-17.087,-23.735,-31.515,-42.620,-18.592,-23.479,-25.187,-27.092,1.505,-0.257,-6.328,-15.529
967.0,-16.099,-23.758,-32.708,-41.447,-18.341,-22.549,-25.051,-26.833,2.242,-1.208,-7.657,-14.614
968.0,-14.695,-23.088,-32.904,-39.759,-19.200,-23.683,-25.141,-27.700,4.504,0.594,-7.763,-12.059
969.0,-14.290,-22.419,-30.393,-38.593,-18.741,-24.197,-25.731,-27.174,4.451,1.777,-4.661,-11.419
970.0,-14.971,-23.890,-30.985,-36.532,-18.986,-23.851,-25.712,-27.552,4.015,-0.039,-5.273,-8.980
971.0,-15.716,-24.019,-29.471,-35.388,-22.738,-26.184,-29.371,-31.019,7.022,2.165,-0.100,-4.369
972.0,-15.880,-26.140,-32.800,-38.601,-20.880,-26.000,-27.572,-29.484,5.000,-0.140,-5.229,-9.117
973.0,-15.099,-24.994,-32.143,-39.854,-22.082,-26.716,-28.857,-30.816,6.983,1.723,-3.286,-9.039
974.0,-15.928,-24.901,-34.704,-40.468,-18.809,-24.002,-26.696,-27.089,2.881,-0.900,-8.008,-13.379
975.0,-14.666,-23.310,-34.943,-41.070,-18.105,-23.226,-23.917,-26.578,3.440,-0.084,-11.026,-14.493
976.0,-16.720,-24.909,-35.835,-41.676,-19.178,-23.279,-25.709,-27.657,2.458,-1.630,-10.126,-14.018
977.0,-16.148,-24.980,-37.247,-43.517,-15.754,-20.714,-22.923,-24.207,-0.394,-4.266,-14.323,-19.310
978.0,-17.956,-25.433,-33.665,-42.796,-17.414,-21.690,-24.140,-25.922,-0.542,-3.743,-9.525,-16.875
979.0,-21.984,-27.653,-33.588,-38.730,-23.896,-28.597,-30.725,-32.417,1.912,0.944,-2.862,-6.313
